E05000076,2002,154995
E05000076,2003,178000
E05000076,2004,190000
E05000076,2005,199995
E05000076,2006,211000
E05000076,2007,235000
E05000076,2008,230000
E05000076,2009,206000
E05000076,2010,225000
E05000076,2011,225000
E05000076,2012,235000
E05000076,2013,243500
E05000076,2014,280000
E05000077,1995,70000
E05000077,1996,72500
E05000077,1997,79000
E05000077,1998,89000
E05000077,1999,96000
E05000077,2000,94000
E05000077,2001,106000
E05000077,2002,145500
E05000077,2003,159995
E05000077,2004,168000
E05000077,2005,177000
E05000077,2006,200000
E05000077,2007,215000
E05000077,2008,213000
E05000077,2009,207000
E05000077,2010,215000
E05000077,2011,218000
E05000077,2012,233000
E05000077,2013,236000
E05000077,2014,257500
E05000078,1995,82000
E05000078,1996,82000
E05000078,1997,77500
E05000078,1998,86750
E05000078,1999,88498
E05000078,2000,110000
E05000078,2001,125500
E05000078,2002,140000
E05000078,2003,178000
E05000078,2004,186250
E05000078,2005,194500
E05000078,2006,225000
E05000078,2007,244500
E05000078,2008,202500
E05000078,2009,215000
E05000078,2010,227000
E05000078,2011,232748
E05000078,2012,245000
E05000078,2013,240498
E05000078,2014,250000
E05000079,1995,58950
E05000079,1996,59250
E05000079,1997,63475
E05000079,1998,75500
E05000079,1999,75000
E05000079,2000,78250
E05000079,2001,87000
E05000079,2002,107000
E05000079,2003,126000
E05000079,2004,140500
E05000079,2005,154000
E05000079,2006,155000
E05000079,2007,163500
E05000079,2008,164995
E05000079,2009,159995
E05000079,2010,160000
E05000079,2011,160000
E05000079,2012,155500
E05000079,2013,164000
E05000079,2014,204498
E05000080,1995,69998
E05000080,1996,75000
E05000080,1997,83500
E05000080,1998,90000
E05000080,1999,101000
E05000080,2000,112000
E05000080,2001,125000
E05000080,2002,160000
E05000080,2003,169995
E05000080,2004,184000
E05000080,2005,195000
E05000080,2006,217500
E05000080,2007,225000
E05000080,2008,220000
E05000080,2009,205000
E05000080,2010,213750
E05000080,2011,225000
E05000080,2012,225000
E05000080,2013,237500
E05000080,2014,250000
E05000081,1995,82975
E05000081,1996,84500
E05000081,1997,87998
E05000081,1998,103500
E05000081,1999,116250
E05000081,2000,138250
E05000081,2001,151000
E05000081,2002,182998
E05000081,2003,207500
E05000081,2004,234995
E05000081,2005,222500
E05000081,2006,246000
E05000081,2007,257475
